N,P,K,temperature,humidity,ph,rainfall,label
22,44,28,22.269447303677662,51.49599735464989,6.872501452858399,41.346127253569364,lentil
20,33,16,22.387602545027317,53.28712015579762,6.03152490486927,66.60178946222896,lentil
12,32,14,23.084129448857873,61.37996519488519,6.34574623784985,70.21096342530915,lentil
13,34,10,15.053725526684591,59.30506643077856,6.59960633818323,47.92412043300949,lentil
23,40,22,17.554576932475335,62.546327477103674,5.5947843952846625,42.16768284072084,lentil
10,39,28,22.102956073328038,57.09825588021931,6.431193166432534,46.82397953429912,lentil
28,45,16,15.200683909395453,66.64915877549561,6.491449148476141,65.88198555637682,lentil
15,36,12,18.86711967312223,51.681501511711446,7.195474638281527,65.38103885465314,lentil
11,43,25,21.88814192144644,69.96485207646288,7.419830462273936,69.9774345509184,lentil
14,33,28,24.32493296658619,68.54224702346701,5.920971163599872,61.617378195819654,lentil
21,34,22,19.836011349923332,60.76665319170349,5.559569780468603,43.70247484408655,lentil
22,42,29,24.047091663491912,50.501538420118614,7.034184919835795,63.9347055439337,lentil
29,44,25,16.879896310330164,52.975318041822945,5.529334580974442,73.00791149275068,lentil
29,45,10,16.345000055197612,63.79903883462771,7.430664416894739,41.69961438200845,lentil
16,40,15,15.001039457339328,69.23859174465443,6.672773418222105,58.77343344381286,lentil
28,42,14,16.27516135331944,52.253008543372495,7.217373587967068,54.19670409662265,lentil
11,45,20,23.411073002520173,61.04153200517764,6.378562683115225,75.31550626459043,lentil
23,49,29,18.034047839639506,62.639837760777226,6.761951577471667,41.85963544336744,lentil
13,34,16,17.691758112657748,60.41192165950034,7.325441115172229,71.7862297551678,lentil
13,38,18,19.549353019542533,53.19630233499813,6.2947324465052885,57.675800762439465,lentil
25,30,23,24.01450869970359,57.662416456278194,6.025245149685857,50.367730294907616,lentil
11,47,21,21.8548974272898,58.73705527062016,6.847791825400378,73.17839384236618,lentil
12,42,27,21.484305474462953,53.78599951105253,7.179413385485487,68.3073685822917,lentil
24,33,12,18.196205630105187,54.05705999297693,6.682324903925522,40.09324095036396,lentil
14,38,23,23.161133338258324,58.315968698360756,6.254610089456547,51.60331820107366,lentil
21,33,22,15.894039788321386,69.66877056824781,6.076797097017134,47.33467342420609,lentil
21,30,12,23.92831095242495,52.34652783155968,5.55871227882604,64.8060135697463,lentil
17,34,26,20.677492050188093,60.61758609586665,7.2209113102885825,43.85431816196022,lentil
13,47,10,21.89103243474431,66.66342706772436,7.025154431516333,70.7510510011761,lentil
11,43,17,20.660498387067094,57.85761181658494,6.864618407449633,49.907529799190954,lentil
20,40,24,21.53698435406855,51.78534575821772,5.840278982129956,49.792285159565424,lentil
11,47,17,18.937970346531564,69.43992921777688,5.713044954875003,67.98060854813905,lentil
21,39,14,17.254715543501003,62.090993781099044,6.296688135919216,68.46968176390018,lentil
29,47,27,19.0921646373252,60.21176315204512,5.974004901966139,61.40945480374711,lentil
16,30,29,23.951789668757826,51.48316477791787,7.2597461767827385,42.10952011966715,lentil
13,30,12,16.292916924405223,59.652946752431404,5.581807508848556,58.071059800121674,lentil
16,35,13,22.30950870122348,60.58378620019306,6.824839245811985,57.845865775812086,lentil
17,47,19,15.77551159026773,54.92848147204615,5.952942553659913,45.82517981491495,lentil
13,46,22,16.99345496410561,50.256056316846944,6.467098193117051,69.25976699820704,lentil
15,32,10,20.639583697647414,59.17194495327404,6.795481860324773,77.88590207937861,lentil
10,31,21,20.60514388552544,67.96515093284266,5.814917301093706,54.61204269815211,lentil
29,47,17,15.545066381577419,65.01537919033004,5.537389238339301,63.795328331656705,lentil
23,34,12,24.736976711736705,56.114408428720154,6.488804958079808,54.55453971061623,lentil
10,40,23,22.759564885094676,67.12597959880753,7.35650410583883,64.31520390764031,lentil
21,38,14,18.10033793787243,57.853887151960336,6.964419330288214,77.54842101992196,lentil
28,32,11,15.833358049727334,61.583017319427725,7.414646474725534,60.075761292567215,lentil
12,31,26,23.82082656881654,54.66436891751815,6.9111723733011665,57.6422421212749,lentil
29,32,10,21.57516559464736,54.235734367284984,6.74570508416352,41.440549121286416,lentil
27,47,21,15.474017225587014,53.193848029369036,6.867314040608383,73.00860106435007,lentil
18,40,28,20.03821548126821,57.21221759261269,6.384483921460818,54.104101646687155,lentil
25,46,24,19.92982694818123,69.95883124635675,6.34990778016134,41.549272834847216,lentil
27,30,11,23.894572243684834,69.04759609809481,5.78138466597316,67.07502556591679,lentil
11,47,19,24.4358692480423,53.70747288564479,5.52014434052394,63.6299966585444,lentil
27,47,15,17.026280263525535,58.29551423994552,5.979637701845869,48.49388720666917,lentil
24,42,27,15.751852661909066,67.95575016032936,6.491245293722424,52.43233670781875,lentil
25,40,16,20.49199529995437,54.18318597221585,7.214946403428103,75.33778864150119,lentil
18,47,26,19.388286948180365,57.069201002082806,6.922253624817722,65.94459872138131,lentil
20,35,17,19.262083189312975,66.45524042461206,6.9240133184127,72.5964745894347,lentil
51,31,41,19.867459883864637,32.034170259516394,7.448940739040534,50.25954162747417,pomegranate
65,35,55,21.71538432449247,44.40044478049822,7.0753283926116595,58.78260662315212,pomegranate
63,39,58,28.16394419937308,42.45345178275306,7.282470445419216,49.47726178540201,pomegranate
41,22,53,18.022310249344645,35.55952602764005,6.681303430857724,63.661055655481974,pomegranate
59,29,44,33.17294211672448,34.4079847028886,6.856980499535001,66.45204935962892,pomegranate
45,26,57,30.529814621279595,46.87324610880436,6.944951969015372,63.750923472313374,pomegranate
58,37,58,16.887245793491523,35.02467597911962,7.180797061688867,62.28526791533171,pomegranate
69,24,41,26.26452463238592,43.514528476383965,6.7385107488284355,55.93549636885942,pomegranate
44,34,45,20.923216214040412,40.20578385415329,7.166076780609443,44.45668992941246,pomegranate
67,33,59,27.13056815534464,43.88475824231455,7.394707101809569,44.681949588956606,pomegranate
57,29,49,31.379639899759844,36.55880004587672,6.669690934915991,41.62107227694259,pomegranate
54,30,51,25.0293034594143,38.37495983340011,6.948367815071773,64.88495109310104,pomegranate
40,34,50,34.41926465342631,30.672705934002767,6.721405369626163,50.68767210992889,pomegranate
55,28,53,17.54582790671398,47.72804631688442,7.423362256405438,58.30822271296998,pomegranate
66,34,50,16.321057110867113,32.594906031703204,7.167273620130875,45.20807726364767,pomegranate
65,27,51,22.682868940070506,32.35423339986426,6.961398724110939,63.932744540119,pomegranate
58,28,48,27.104233764816016,34.36344385022974,6.7796643245076265,50.42917820360791,pomegranate
54,22,43,31.992326928839866,47.19451351231618,6.676147936136343,60.13958645180266,pomegranate
42,22,45,24.336512763924873,31.777258565871907,6.529009637648358,48.848575811827885,pomegranate
60,29,45,22.241431950817802,35.28663112505355,7.430268963488266,67.94004158537047,pomegranate
48,22,54,29.601970671042046,48.337796023894306,7.493281998183188,43.374633215881374,pomegranate
58,31,42,15.72178064602491,48.728668969407295,7.070382076277148,69.39528014306421,pomegranate
47,38,43,29.952488859946875,46.121411577924256,7.444686507337179,52.91216799097151,pomegranate
53,37,51,26.101490940205828,48.638065925453915,7.443812995093037,46.51957328873692,pomegranate
46,30,58,24.462498245449346,34.34528245218596,7.075800024268033,59.96136308488189,pomegranate
67,24,40,33.01201787947986,35.476711191430915,6.706228486122201,50.50884025219901,pomegranate
45,27,57,24.13343146028892,30.91134910059845,6.50906757714372,55.284785017789936,pomegranate
45,27,54,25.468922008252104,41.99638942891296,7.091334467608426,41.241335721872744,pomegranate
68,24,48,33.387028150698285,38.300295929461484,7.348345747457987,67.45626162345502,pomegranate
64,33,55,21.60243191676644,42.13066967356312,7.307975727814208,59.8048504887145,pomegranate
45,20,53,34.862373867793465,41.581376088023276,6.8522908329508825,62.331204224343026,pomegranate
60,20,49,28.060429916796323,42.95330773288422,6.729812629603333,59.41391082623765,pomegranate
63,36,56,31.156022757188666,34.12321949946806,6.753168809231804,45.67038912585593,pomegranate
41,20,50,33.406080612119496,32.28681540872986,7.282515330059214,46.6975725128214,pomegranate
60,37,47,15.260683545541713,38.52498447651678,7.372868175655864,68.08411138751302,pomegranate
56,36,59,34.361711314430124,30.404219155348525,7.084954290559242,44.58803627244777,pomegranate
49,25,47,19.710803224582797,35.304588684001416,7.30117651796627,67.08025083679432,pomegranate
67,29,52,17.073811585201618,45.755377906837296,7.465740652286648,50.01910599806667,pomegranate
44,21,47,16.339648741042478,32.73902201761865,7.497187405409155,45.6431242464553,pomegranate
46,27,41,21.89865851769802,46.60483641997888,6.769758982959697,52.76821829572,pomegranate
45,34,59,17.668625393506133,39.287041803273,7.251186141147686,51.40704314050224,pomegranate
52,22,52,22.101970798989132,31.623275819651198,7.361492666882258,40.71467157748258,pomegranate
47,37,54,33.84215027210281,40.85368016606223,6.731538481250162,43.10275304224401,pomegranate
45,21,44,16.027504342787918,46.39432301718328,7.327529396214609,50.714957435402354,pomegranate
54,36,52,21.519785638005217,44.457551151392515,6.553694809294415,43.029731361009084,pomegranate
64,39,47,15.791649155733205,33.597992084877355,7.150621142945589,44.936440597086005,pomegranate
42,32,53,33.986839079955786,47.2270049916727,7.210000181400328,40.638470768743424,pomegranate
41,30,54,19.853305912823128,40.19420785615459,6.84285601832621,49.36307884438777,pomegranate
50,28,43,28.69908335740528,43.58391831274544,7.174619661651478,49.998674961577564,pomegranate
56,35,46,15.689096523916957,44.80163072139581,6.636882536345369,47.03617526707768,pomegranate
48,33,56,20.70231721849339,34.07554736885257,6.846939722462814,56.6026365466458,pomegranate
41,26,55,24.34694013074484,35.49497143726562,7.418429589358626,59.94834373101618,pomegranate
59,25,43,32.594631960122825,30.67295936675933,7.204946990329004,59.40203719133636,pomegranate
53,30,48,18.592039114571506,43.23379354685947,6.672001742583528,44.005455666938715,pomegranate
64,24,58,32.08781675152122,33.07951979902226,7.098151810777499,66.92990076731212,pomegranate
60,34,46,32.12304007128631,46.13518162432424,7.493197196130499,66.78404618538354,pomegranate
60,23,55,25.271679525798213,47.73130770579026,6.803218320780459,53.133406897516146,pomegranate
60,33,54,30.347613659502564,47.85552839625716,7.060286201229108,60.70553969221629,pomegranate
56,35,44,20.467475283061376,36.16658001656528,6.86441600584226,66.88274290855522,pomegranate
46,29,40,34.25472365898299,38.855097397762194,6.5274304709682145,50.03517348944808,pomegranate
60,39,54,23.60372590271509,38.3520624587659,7.005038073339946,46.752551892567226,pomegranate
64,37,48,21.35450498462208,42.87907911054871,7.4813834875643925,42.47495684541036,pomegranate
54,27,59,26.11590391091309,30.34979636623447,6.948874095199477,68.49954099935644,pomegranate
42,24,51,34.54302022423601,32.364343100808306,6.725243278733253,56.41074728968765,pomegranate
55,25,40,25.0750642271757,35.57302734871039,7.461229042282235,64.46942946148415,pomegranate
46,21,51,17.202494431271596,33.89022433775444,7.445330305749466,63.12606258892841,pomegranate
65,22,46,32.80281951504183,46.69300048276004,6.6402516213416165,67.3655311433982,pomegranate
60,29,41,26.82918618521004,37.110034825464005,7.28607612881092,57.43168034932151,pomegranate
48,37,47,34.868358631776104,32.317113683251826,6.5747949865916455,57.09843433574582,pomegranate
47,37,54,20.635836188228396,48.33685588638865,7.091446018509361,63.51306368059498,pomegranate
54,24,58,30.892760227692165,35.32582987827261,7.106881205388229,45.9429960768628,pomegranate
55,25,45,30.54289392601359,43.67291128019147,6.88965743330499,54.8413066778041,pomegranate
45,37,53,20.809296212425586,48.79812835114889,7.32983236330204,56.58642365816932,pomegranate
40,27,51,24.847944860042418,36.810592308725454,6.693622588116977,58.609773590951235,pomegranate
40,35,42,26.402765021528236,33.53637317434158,7.30444441040976,68.1941482025874,pomegranate
56,21,54,17.883462692040467,34.37499721070153,7.049613055220141,56.97262319450932,pomegranate
40,27,58,25.382802666902357,42.92892203941082,6.555969184943754,62.834951222680616,pomegranate
54,35,55,21.700141008463643,39.764816814380055,6.74586559551482,61.46512810326232,pomegranate
56,21,41,28.432142080386363,39.843229076691756,6.949748109837458,41.28834916390689,pomegranate
64,39,49,33.79569388800316,36.04500291264521,6.945441646684465,52.937065858502656,pomegranate
47,38,46,27.178907475717036,32.8200942961199,6.841904818454676,46.82115867881977,pomegranate
60,31,43,24.8121658379866,48.61729809210277,6.7006654173413915,66.54618250753776,pomegranate
43,39,56,25.278155157349193,33.39938943361797,7.229183034135227,55.602304461525826,pomegranate
48,20,43,30.80733726694583,40.96565716370111,7.333799323807107,69.5849425688632,pomegranate
42,22,42,25.237511355033654,47.495950720100396,6.615970552696748,55.28185228423614,pomegranate
50,21,44,30.121142075242837,31.029599583674404,7.48499918391509,40.063826772142036,pomegranate
64,22,56,15.335336492436873,48.26442158784079,6.53717503519987,46.045647727275764,pomegranate
59,38,49,18.46525784105783,37.485894349852146,6.565570909413379,40.04344969677768,pomegranate
56,24,52,23.919452634991075,34.58208098675791,6.961316241750891,42.2458319764435,pomegranate
59,22,51,18.44118641472623,34.34841709783758,7.343692622368447,54.693043903993434,pomegranate
42,30,42,29.53013241775519,31.308126249243525,7.02659797121781,61.53517317779438,pomegranate
56,21,59,33.00000035550381,41.92829386516396,6.859565859602658,69.88552763833474,pomegranate
57,29,56,21.123758390017684,36.66657910500409,6.521538270819344,41.11021225696566,pomegranate
68,31,55,27.959222112876436,47.2455393343066,7.298777409078005,64.91253956202077,pomegranate
42,20,52,26.298387136996084,46.182719516102935,7.350310152309388,59.764252034927594,pomegranate
61,20,46,16.82138286173662,32.15121576661498,6.713210509138112,68.93424797479827,pomegranate
63,38,45,25.05403717194745,46.24407418803993,6.587938080927634,46.010113754717636,pomegranate
65,30,56,29.287444056899282,30.732753372575857,6.6746006268659785,57.229826377801565,pomegranate
41,27,46,26.82284695929293,31.001873521446374,7.14697207373582,42.444969338234316,pomegranate
63,26,59,33.01806592323646,30.54517514270313,7.231324732223587,58.74160394074802,pomegranate
118,75,157,34.39807130056535,74.14083770854442,5.552131907870992,210.03108040022798,banana
115,71,191,32.034259730779794,71.4650367081317,6.944112962578977,172.60491669483258,banana
114,85,189,28.503353226872264,72.08877864045813,5.614130956219739,229.9434607938587,banana
123,78,164,30.024771474984504,72.8190258003792,6.062448753042372,152.06899909259383,banana
117,75,169,27.646976610031444,78.92558988438404,6.951717431817189,194.42477796716202,banana
124,74,165,34.32827363211208,76.01594723921261,6.146418032529901,152.0347590337933,banana
136,79,171,27.799356859748734,73.25384636467827,6.7479941668785095,152.33529773289183,banana
114,88,186,30.79298815059849,85.3216427347086,5.5493451748280975,219.97766405818743,banana
147,83,159,25.617205644842542,73.72334976978843,6.922345287434535,244.0700884596805,banana
128,80,163,26.166966771634424,86.8862497533527,6.860106928622338,247.236250298899,banana
116,72,183,26.978547548871425,85.94631468650734,6.692394854099005,190.99981122533475,banana
123,85,181,25.615361157622363,74.8993254812475,6.322183888070053,226.46061596822705,banana
129,86,159,29.733893121304053,81.1193266950915,6.882778318474736,200.14649591365156,banana
